url,name,price_idr,sold_count,rating,brand,cpu,cpu_full,ram_gb,storage_raw,ssd_gb,storage_type,nvme,screen_inch,resolution,display_type,touchscreen,gpu,gpu_type,os,battery_hours,condition,error
https://www.tokopedia.com/specialistlaptop/laptop-dell-latitude-e7270-core-i7-gen6-8gb-ssd-256-ips-full-hd,Laptop Dell Latitude E7270 Core i7 Gen6 - 8GB - SSD 256 - IPS Full HD,5499000,19,4.6,Dell,,,8,SSD 256 GB“ Fast Boot “ VGA INTEL HD 520,256,SSD,No,12.5,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-latitude-e7450-core-i5-5300u-ram-8gb-ssd-256-ips-full-hd,Laptop Dell Latitude E7450 Core i5 5300u RAM 8GB SSD 256 IPS Full HD,3499000,22,4.9,Dell,i5 5300u,Intel Core i5 5300u 2.30 GHz RAM 8GB DDR3L SSD 256 “,8,,,SSD,No,14,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-latitude-e7450-core-i7-8gb-ssd-256-ips-full-hd-murah,Laptop Dell Latitude E7450 Core i7 - 8GB - SSD 256 - IPS FULL HD Murah,5400000,16,5,Dell,i7 5600u,Intel Core i7 5600u 2.60 GHz RAM 8GB DDR3 SSD 256 “ F,8,,,SSD,No,,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-latitude-e7470-core-i5-8gb-ssd-180-ips-full-hd-murah-1730754676493813613,Laptop Dell Latitude E7470 Core i5 - 8GB - SSD 180 - IPS FULL HD Murah - RAM 8/256,3099000,100,5,Dell,,,8,SSD 128GB / 256GB / 512GB ( Varian ) “,128,SSD,No,14,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-latitude-e7470-core-i7-6600u-ram-16gb-ssd-256-fhd-ips-ssd-128gb,Laptop Dell Latitude E7470 Core i7 6600u RAM 16GB SSD 256 FHD IPS - SSD 128GB,3750000,12,4.8,Dell,,,16,SSD 256 GB“ Fast Boot “ VGA INTEL HD 520,256,SSD,No,14,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-latitude-e7480-core-i5-8gb-256gb-ssd-ips-full-hd-murah-touch-ssd-128gb-8-gb,"Laptop Dell Latitude E7480 Core i5 8GB 256GB SSD IPS Full HD Murah - TOUCH SSD 128GB, 8 gb",3499000,40,4.9,Dell,,,8,SSD 128GB / 256GB / 512GB ( Varian ) “,128,SSD,No,14,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-murah-latitude-e5440-core-i5-gen4-8gb-ssd-240gb-win10,Laptop Dell Murah Latitude E5440 Core i5 Gen4 - 8GB - SSD 240GB Win10,3299000,14,5,Dell,i5 4300u,Intel Core i5 4300u 2.0 GHz RAM 8GB DDR3L SSD 240 “ F,8,,,SSD,No,14,1600x900,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-murah-latitude-e6440-core-i7-gen4-8gb-ssd-128-win-10,Laptop Dell Murah Latitude E6440 Core i7 Gen4 - 8GB - SSD 128 - Win 10,4399000,28,4.9,Dell,i7 4610M,Intel Core i7 4610M 3.00 GHz RAM 8GB DDR3 SSD 128 GB,8,SSD 128 GB “ Fast Boot “ WEBCAM VGA inte,128,SSD,No,14,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-murah-latitude-e7240-core-i7-ssd-256-touchscreen-full-hd,Laptop Dell Murah Latitude E7240 Core i7 SSD 256 Touchscreen Full HD,5500000,2,5,Dell,i7 4600u,Intel Core i7 4600u 2.10 GHz RAM 8GB DDR3 SSD 256GB “,8,SSD 256GB “ Fast Boot “ WEBCAM VGA inte,256,SSD,No,12.5,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-murah-latitude-e7440-core-i7-gen4-8gb-ssd-256-win10,Laptop Dell Murah Latitude E7440 Core i7 Gen4 - 8GB - SSD 256 - Win10,4999000,30,4.7,Dell,i7 4600u,Intel Core i7 4600u 2.1 GHz RAM 8GB DDR3L SSD 256GB W,8,SSD 256GB WEBCAM VGA intel HD 4400 Keyb,256,SSD,No,14,1368x768,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-precision-3470-core-i7-gen-12-ram-32-ssd-nvme-512-vga-nvidia-t550-4gb-touchscreen-fhd-ips-1735594444453086654-1735706391436101054,Laptop Dell Precision 3470 Core i7 Gen 12 RAM 32 SSD NVME 512 VGA Nvidia T550 4GB Touchscreen FHD IPS - RAM 16GB SSD 256GB,9499000,,,Dell,,,,SSD NVMe up to 1TB,,SSD,Yes,14,1920 x 1080,IPS,Yes,,Dedicated,Windows 11 Pro,64,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-precision-5530-core-i7-8850h-ram-16gb-ssd-256-nvidia-4gb-ssd-nvme-256gb-8-gb,"Laptop Dell Precision 5530 Core i7 8850H RAM 16GB SSD 256 Nvidia 4GB - SSD NVME 256GB, 8 gb",8050000,40,4.9,Dell,i7 8850H,Intel Core i7 8850H 2.60 GHz ( 12 CPU ) Memory DDR4L,4,SSD 256GB - 1TB ( Varian ) Dual VGA : -,256,SSD,No,15,1920x1080,IPS,No,NVIDIA Quadro P1000 4GB DDR5 Dedicated 128Bit Interface Bluetooth WiFi HDMI,Dedicated,Windows 10 Original Pro 64 Bit Office 2021,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-precision-5530-core-i7-8th-gen-ram-16gb-nvidia-4gb-uhd-4k-ssd-nvme-256gb-8-gb-a8477,"Laptop Dell Precision 5530 Core i7 8th Gen RAM 16GB Nvidia 4GB UHD 4K - SSD NVME 256GB, 8 gb",8499000,12,5,Dell,i7 8850H,Intel Core i7 8850H 2.60 GHz ( 12 CPU ) Memory DDR4L,4,SSD NVME 256GB - 1TB ( Varian ) Dual VGA : -,256,SSD,Yes,15,3840x2160,IPS,Yes,,Dedicated,Windows 10 Original Pro 64 Bit,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-precision-5540-core-i7-9850h-ram-32gb-nvidia-4gb-full-set,Laptop Dell Precision 5540 Core i7 9850H RAM 32GB Nvidia 4GB Full Set,10500000,22,4.7,Dell,i7 9850H,Intel Core i7 9850H 2.60 GHz ( 12 CPU ) Memory DDR4L,4,SSD 512GB ( Varian ) Dual VGA : -VGA In,512,SSD,No,15,1920x1080,IPS,No,NVIDIA Quadro T1000 4GB DDR5 Dedicated 128Bit Interface Bluetooth WiFi HDMI,Dedicated,Windows 10 Original Pro 64 Bit Office 2021,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-precision-5540-core-i9-9850h-ram-32gb-nvidia-4gb-t2000,Laptop Dell Precision 5540 Core i9 9850H RAM 32GB Nvidia 4GB T2000,14000000,9,5,Dell,i9 9880H,Intel Core i9 9880H 2.30GHz ( 16 CPUs ) Memory DDR4 3,32,SSD 512GB NVME Dual VGA : -VGA Intel HD,512,SSD,Yes,15,1920x1080,IPS,No,NVIDIA Quadro T2000 4GB DDR5 Dedicated 128Bit Interface Bluetooth WiFi HDMI,Dedicated,Windows 10 Original Pro 64 Bit Office 2021,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-precision-7510-intel-xeon-ram-16gb-nvidia-4gb-dual-drive-vga-amd-firepro,Laptop Dell Precision 7510 intel Xeon RAM 16GB Nvidia 4GB Dual Drive - VGA AMD FirePro,9499000,30,5,Dell,,,16,SSD 256GB “Fast Booting” + Harddisk 500,256,SSD,No,15.6,1920x1080,IPS,No,Nvidia Quadro Sudah Habis,Dedicated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-precision-7710-core-i7-ram-32gb-ssd-256gb-vga-4gb-nvidia,Laptop Dell Precision 7710 Core i7 RAM 32GB SSD 256GB VGA 4GB Nvidia,12500000,,,Dell,i7 6820HQ,Intel Core i7 6820HQ 2.70 GHz ( 8 Core ) RAM 32GB DDR,32,SSD 256GB “Fast Booting” + Harddisk 500,256,SSD,No,17,1920x1080,IPS,No,,Dedicated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-precision-m4800-core-i7-8gb-ssd-256-quadro-k2100m-2gb-ddr5-harddisk-500gb,Laptop Dell Precision M4800 Core i7 8GB SSD 256 Quadro K2100M 2GB DDR5 - Harddisk 500GB,6499000,5,5,Dell,i7 4810MQ,Intel Core i7 4810MQ 2.80 GHz RAM 8GB DDR3 Varian Har,8,,,SSD,No,6,1920x1080,IPS,No,,Dedicated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-dell-vostro-5471-core-i5-8250-ram-8gb-ssd-256-amd-r7-2gb-win-10-ssd-512gb,Laptop Dell Vostro 5471 Core i5 8250 RAM 8GB SSD 256 AMD R7 2GB Win 10 - SSD 512GB,10200000,27,4.8,Dell,Intel Core i5-8250u,Intel Core i5-8250u -8GB DDR4 -256GB SSD - intel UHD,8,,256,SSD,No,14,1920x1080,IPS,No,,Dedicated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-fujitsu-a561-corei5-2520m-4gb-dvd-murah-original-japan,Laptop Fujitsu A561 - Corei5 2520M - 4GB - DVD - Murah-Original Japan,2350000,25,4.8,Fujitsu,i5 2520M,Intel Core i5 2520M 2.4 Ghz RAM 4GB DDR3 Harddisk 250,4,,,,No,,HD,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-gaming-hp-elitebook-745-g6-amd-ryzen-5-3500-ram-16gb-fhd-ips-ssd-256gb-20608,Laptop Gaming Hp Elitebook 745 G6 AMD Ryzen 5 3500 RAM 16GB FHD IPS - SSD 256GB,4250000,16,4.5,Hp,AMD Ryzen 5 PRO 3500,AMD RYZEN 5 Spesifikasi : ● Processor AMD Ryzen 5,16,SSD 256GB ● VGA Graphics : AMD Radeon (,256,SSD,No,14,1920x1080,IPS,No,,Integrated,Windows 10 Professional 64bit,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-gaming-hp-zbook-14u-g6-core-i7-8th-gen-ram-16gb-ssd-vga-amd-4gb,Laptop Gaming HP Zbook 14u G6 Core i7 8th Gen RAM 16GB SSD VGA AMD 4GB,6050000,3,5,Hp,i7 8665u,Intel Core i7 8665u 1.90 GHz up To 2.11 GHz RAM 16GB,16,SSD 256GB * Fast Booting * Camera / Web,256,SSD,Yes,14,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-gaming-toshiba-z50c-core-i7-gen6-ssd-512-8gb-nvidia-2gb,Laptop Gaming Toshiba Z50C - Core i7 Gen6 - SSD 512 - 8GB - Nvidia 2GB,6899000,40,4.7,Toshiba,,,8,SSD 512 GB“ Fast Boot “ VGA INTEL UHD 52,512,SSD,No,15.6,1920x1080,,No,,Dedicated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elite-x2-core-m5-6y54-ssd-256-ips-full-hd-touchscreen,Laptop Hp Elite X2 Core M5-6Y54 - SSD 256 - IPS FULL HD Touchscreen,3699000,40,4.8,Hp,,,8,SSD 256 GB * Fast Booting * VGA INTEL HD,256,SSD,No,12.5,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-725-g3-amd-a8-gen8-ram-8gb-500gb-vga-radeon-r6-ssd-256gb,Laptop Hp EliteBook 725 G3 AMD A8 Gen8 RAM 8GB 500GB VGA Radeon R6 - SSD 256GB,2699000,29,5,Hp,,,8,SSD 256GB Camera VGA AMD Radeon R6 Wi-F,256,SSD,No,14,,,No,,Dedicated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-745-amd-ryzen-5-ram-16gb-ssd-radeon-vega-8-fhd-ips-ssd-256gb,Laptop HP Elitebook 745 AMD Ryzen 5 RAM 16GB SSD Radeon VEGA 8 FHD IPS - SSD 256GB,4250000,90,4.9,Hp,AMD Ryzen 5 PRO 3500,AMD RYZEN 5 Spesifikasi : ● Processor AMD Ryzen 5,16,SSD 256GB ● VGA Graphics : AMD Radeon (,256,SSD,No,14,1920x1080,IPS,No,,Integrated,Windows 10 Professional 64bit,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-820-g2-core-i5-gen5-ssd-256-touchscreen-murah-ssd-128gb-8-gb,"Laptop HP Elitebook 820 G2 Core i5 Gen5 - SSD 256 - Touchscreen Murah - SSD 128GB, 8 gb",2699000,40,5,Hp,i5 6200u,Intel Core i5 6200u 2.40 GHz RAM 8GB DDR4 SSD 256 GB,8,SSD 256 GB “ Fast Booting “ VGA Intel UH,256,SSD,No,12.5,1920x1080,,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-820-g2-core-i7-gen-5-ram-8gb-ssd-256-slim-murah-8gb-ssd-256gb,Laptop Hp Elitebook 820 G2 Core i7 Gen 5 RAM 8GB SSD 256 Slim Murah - 8GB SSD 256GB,3899000,70,5,Hp,i7 5600u,Intel Core i7 5600u 2.50 GHz RAM 8GB DDR3L SSD 256 GB,8,SSD 256 GB “ Fast Booting “ VGA Intel HD,256,SSD,No,12.5,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-820-g3-core-i5-6300u-ssd-256-touchscreen-full-hd-ssd-128gb-8-gb,"Laptop Hp Elitebook 820 G3 Core i5 6300u SSD 256 Touchscreen Full HD - SSD 128GB, 8 gb",2550000,100,4.9,Hp,i5 6300u,Intel Core i5 6300u 2.40 GHz RAM 8GB DDR4 SSD 256GB *,8,SSD 256GB * Fast booting * Camera / Web,256,SSD,No,12.5,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-820-g3-core-i7-6600u-ram-8gb-ssd-full-hd-ips-murah-ssd-128gb,Laptop Hp Elitebook 820 G3 Core i7 6600u RAM 8GB SSD Full HD IPS Murah - SSD 128GB,2699000,11,5,Hp,i7 6600u,Intel Core i7 6600u 2.60 GHz Up To 2.80 GHz RAM 8GB D,8,SSD 128GB / SSD 256GB / SSD 512 GB Came,128,SSD,No,12.5,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-820-g4-core-i7-7500u-ram-8gb-ssd-full-hd-ips-murah-8gb-ssd-128gb,Laptop Hp Elitebook 820 G4 Core i7 7500u RAM 8GB SSD Full HD IPS Murah - 8GB SSD 128GB,4499000,10,5,Hp,i7 7500u,Intel Core i7 7500u 2.70 GHz Up To 2.90 GHz RAM 8GB D,8,SSD 128GB / SSD 256GB / SSD 512 GB Came,128,SSD,No,12.5,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-830-g7-core-i7-10th-gen-ram-16gb-ssd-touchscreen-non-touchscreen-b1dde,Laptop Hp Elitebook 830 G7 Core i7 10th Gen RAM 16GB SSD Touchscreen - NON Touchscreen,6900000,13,5,Hp,i7 10610u,Intel Core i7 10610u 1.80 GHz up To 2.00 GHz RAM 16GB,16,SSD 512GB * Fast Booting * Camera / Web,512,SSD,Yes,13.3,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-840-g2-core-i5-5300u-8gb-ssd-180-win-10-murah-slim,Laptop HP Elitebook 840 G2 Core i5 5300u 8GB SSD 180 Win 10 Murah Slim,2050000,40,4.8,Hp,i5 5300u,Intel Core i5 5300u 1.9 GHz RAM 8GB DDR3L SSD 180 GB,8,SSD 180 GB “ Fast Booting “ VGA Intel HD,180,SSD,No,14,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-840-g3-core-i5-6300u-ram-8gb-ssd-256-mulus-murah-8gb-ssd-256,Laptop HP Elitebook 840 G3 Core i5 6300u RAM 8GB SSD 256 Mulus Murah - 8GB SSD 256,3350000,70,4.8,Hp,i5 6300u,Intel Core i5 6300u 2.50GHz RAM 8GB DDR4L / 16GB DDR4,8,SSD 256GB / SSD 512 Harga Sesuai Varian,256,SSD,No,14,1920x1089,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-840-g6-core-i7-gen8-ram-16gb-ssd-512-fhd-ips-ssd-256gb-16-gb-4ef00,"Laptop Hp Elitebook 840 G6 Core i7 Gen8 RAM 16GB SSD 512 FHD IPS - SSD 256GB, 16 gb",4499000,80,5,Hp,,,,SSD 256 GB - 512GB ( Varian ) ● VGA Grap,256,SSD,No,14,1920x1080,IPS,No,,Integrated,Windows 10 Pro,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-840-g7-core-i7-gen-10-ram-16gb-ssd-1tb-fhd-ips-win-11-original-slim-murah-ssd-nvme-256gb-1a39c,Laptop HP Elitebook 840 G7 Core i7 Gen 10 RAM 16GB SSD 1TB FHD IPS Win 11 Original Slim Murah - SSD NVME 256GB,5650000,80,5,Hp,,,,SSD 256 GB - 1 TB ( Varian ) ● VGA Graph,256,SSD,No,14,1920x1080,IPS,No,,Integrated,Windows 11 Pro,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-8440p-corei5-4gb-ssd-80gb-battery-good-gan-ssd-128gb-4-gb,"Laptop Hp Elitebook 8440p - Corei5 - 4GB - SSD 80GB - Battery Good Gan - SSD 128GB, 4 gb",1599000,30,4.9,Hp,i5 M540,Intel Core i5 M540 2.5 GHz RAM 4GB DDR3 SSD 128GB / 1,4,SSD 128GB / 180GB / 256GB / 512GB ( Har,128,SSD,No,14,HD,,No,,Integrated,,1,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-8460p-core-i5-4gb-320gb-dvd-murah-garansi-4-gb-hdd-320gb,"Laptop Hp Elitebook 8460p - Core i5 - 4GB - 320GB - DVD- Murah Garansi - 4 gb, HDD 320GB",2399000,,,Hp,Intel Core i5 2520M2,Intel Core i5 2520M2.5 ghz RAM 4GB DDR3 Harddisk 320G,4,,,,No,,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-8470p-core-i5-ssd-240-ram-8gb-dvd-cam-win-10-murah,Laptop Hp Elitebook 8470p Core i5 SSD 240 RAM 8GB DVD CAM Win 10 Murah,2399000,30,4.7,Hp,i5 3230M,Intel Core i5 3230M 2.60 ghz RAM 8GB DDR3L SSD 256GB,8,SSD 256GB * Fast Booting * DVD WEBCAM V,256,SSD,No,14,HD,,No,,Integrated,,1,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-8470p-corei5-3320m-4gb-500gb-battery-good-hdd-320gb,Laptop Hp EliteBook 8470P - corei5 3320M - 4GB - 500GB - Battery Good - HDD 320GB,1799000,40,4.9,Hp,i5 3320M,Intel Core i5 3320M 2.6 ghz RAM 4GB DDR3 Harddisk 500,4,,,,No,,HD,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-850-g3-core-i7-6600u-ram-8gb-ssd-256-full-hd-murah-ssd-128gb,Laptop HP Elitebook 850 G3 Core i7 6600u RAM 8GB SSD 256 Full HD Murah - SSD 128GB,6499000,10,5,Hp,i7 6600u,Intel Core i7 6600u 2.60 GHz up To 2.81 GHz RAM 8GB D,8,SSD 128GB / SSD 256GB / SSD 512 GB Came,128,SSD,No,15.6,1920x1080,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-folio-9470m-core-i5-3427u-8gb-320gb-murah-slim-hdd-500gb,Laptop Hp Elitebook Folio 9470M Core i5 3427u 8GB 320GB Murah Slim - HDD 500GB,2990000,100,4.8,Hp,i5 3427u,Intel Core i5 3427u 1.8 GHz Up To 2.3 GHz RAM 8GB DDR,8,,,,No,,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-folio-9480m-core-i5-gen4-8gb-500gb-murah-gan-hdd-500gb,Laptop Hp Elitebook Folio 9480M Core i5 Gen4 - 8GB - 500GB - Murah Gan - HDD 500GB,2990000,26,4.8,Hp,i5 4310u,Intel Core i5 4310u 2.2 GHz Up To 2.6GHz RAM 8GB DDR3,8,,,,No,,1600x900,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-elitebook-x360-core-i5-7200u-8gb-ssd-256-touchscreen-ips,Laptop Hp Elitebook X360 Core i5 7200u 8GB SSD 256 Touchscreen IPS,6100000,6,5,Hp,,,8,,,SSD,No,13.3,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-probook-430-g5-core-i5-8250u-ssd-128-hdd-500gb-win-10-ori-8gb-hdd-500gb,Laptop Hp Probook 430 G5 Core i5 8250u SSD 128 + HDD 500GB Win 10 Ori - 8GB HDD 500GB,4650000,22,5,Hp,,,8,SSD 128GB + HDD 500GB * Fast Booting *,128,SSD,No,13.3,HD,,No,Port,Integrated,Windows 10 Pro,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-probook-430-g5-core-i7-8th-gen-ram-16gb-ssd-512gb-win-10-ssd-256gb-8-gb-0af90,"Laptop HP Probook 430 G5 Core i7 8th Gen RAM 16GB SSD 512GB Win 10 - SSD 256GB, 8 gb",3899000,24,5,Hp,,,8,SSD 256GB - 512GB * Fast Booting * ( Va,256,SSD,No,13.3,HD,,No,Port,Integrated,Windows 10 Pro,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-probook-430-g5-intel-celeron-3865u-ram-4gb-ssd-128gb-mulus,Laptop Hp Probook 430 G5 Intel Celeron 3865u RAM 4GB SSD 128GB Mulus,2850000,16,5,Hp,,,4,SSD 128GB Camera / Webcam Bluetooth VGA,128,SSD,No,13.3,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-probook-445-g8-amd-ryzen-7-5800u-ram-16gb-ssd-nvme-256-murah-garansi-1734705031398458814-1734705227627464126,Laptop Hp Probook 445 G8 AMD Ryzen 7 5800U RAM 16GB SSD NVME 256 Murah Garansi - SSD 256GB,5399000,5,5,Hp,AMD Ryzen 7 5800U,AMD Ryzen 7 5800U Radeon Graphic ( 16 CPUs ) ~ 1.,16,SSD 256GB ● VGA Graphics : AMD Radeon (,256,SSD,No,13.3,1368x768,,No,,Integrated,Windows 11 Professional 64bit,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-probook-650-g3-core-i5-7th-gen-ram-16gb-ssd-256gb-fhd-murah,Laptop Hp Probook 650 G3 Core i5 7th Gen RAM 16GB SSD 256GB FHD Murah,3950000,6,5,Hp,i5 7200u,Intel Core i5 7200u 2.60 GHz Up To 2.70 GHz RAM 16GB,16,SSD 256GB Camera / Webcam Bluetooth VGA,256,SSD,No,15.6,1920x1080,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-probook-650-g3-core-i7-7820hq-ram-8gb-ssd-full-hd-win-10-ori-ram-8gb-ssd-128,Laptop HP Probook 650 G3 Core i7 7820HQ RAM 8GB SSD Full HD Win 10 Ori - RAM 8GB SSD 128,6499000,30,5,Hp,i7 7820HQ,Intel Core i7 7820HQ 2.90 GHz ( 8 CPU ) RAM 8GB DDR4,8,SSD 128GB / SSD 256GB / SSD 512 GB Came,128,SSD,No,15.6,1920x1080,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-probook-6570b-core-i3-ram-4gb-hdd-320gb-dvd-camera-murah,Laptop Hp Probook 6570B Core i3 RAM 4GB HDD 320GB DVD Camera Murah,2300000,7,4,Hp,,,,,,,No,,,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-zbook-15-g2-core-i7-4810mq-8gb-nvidia-quadro-2gb-murah,Laptop HP ZBook 15 G2 Core i7 4810MQ - 16GB - Nvidia Quadro 2GB Murah,4899000,21,5,Hp,i7 4810MQ,Intel Core i7 4810MQ 2.8 GHz ( 8 Core CPU ) RAM 16GB,16,SSD 256GB - 512GB VGA Intel HD 4600 VGA,256,SSD,No,15.6,1920x1080,,No,,Dedicated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-zbook-15u-g6-core-i7-8th-gen-ram-16gb-ssd-512-amd-radeon-4gb-ssd-256gb-d9099,Laptop Hp Zbook 15u G6 Core i7 8th Gen RAM 16GB SSD 512 AMD Radeon 4GB - SSD 256GB,6750000,10,5,Hp,i7 8665u,Intel Core i7 8665u 1.90 GHz up To 2.11 GHz RAM 16GB,16,SSD 256GB * Fast Booting * Camera / Web,256,SSD,Yes,15.6,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-hp-zbook-17-g2-core-i7-16gb-ssd-256-vga-nvidia-4gb-murah,Laptop Hp Zbook 17 G2 Core i7 - 16GB - SSD 256 - VGA Nvidia 4GB Murah,6950000,,,Hp,i7 4710MQ,Intel Core i7 4710MQ 2.6 GHz ( 8 Core CPU ) RAM 16GB,16,SSD 256GB * Fast Booting * VGA Intel HD,256,SSD,No,17,1920x1080,,No,,Dedicated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-t440p-core-i7-4600m-8gb-500gb-nvidia-1gb-murah,Laptop Lenovo T440p Core i7 4600M - 8GB - 500GB - Nvidia 1GB - Murah,5499000,6,5,Lenovo,i7 4600M,Intel Core i7 4600M 2.89 GHz RAM 8GB DDR3 Sudah Upgra,8,SSD 256GB HD Webcam VGA intel HD 4600 V,256,SSD,No,14,HD,,No,,Dedicated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-13-core-i5-7th-gen-ram-8gb-ssd-touchsceeen-fhd-ssd-128gb-b03ba,Laptop Lenovo Thinkpad 13 Core i5 7th Gen RAM 8GB SSD Touchsceeen FHD - SSD 128GB,3200000,70,5,Lenovo,i5 7200u,Intel Core i5 7200u 2.7ghz + Ram 8GB + SSD 128GB / 25,8,SSD 128GB / 256GB + VGA intel uhd graph,128,SSD,No,13.3,1920x1080,IPS,Yes,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-e580-core-i7-gen8-ram-16gb-ssd-256-win-11-original-murah,Laptop Lenovo Thinkpad E580 Core i7 Gen8 RAM 16GB SSD 256 Win 11 Original Murah,4990000,11,5,Lenovo,,,16,SSD 256GB *Fast Booting * Keyboard US O,256,SSD,No,15.6,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-g2-amd-ryzen-5-pro-5650u-ram-16gb-ssd-nvme-512gb-touchscreen-full-hd-ips-murah-garansi-1734756374941369790-1734756520834794942,Laptop Lenovo Thinkpad T14 G2 AMD Ryzen 5 Pro 5650U RAM 16GB SSD NVME 512GB Touchscreen Full HD IPS Murah Garansi - SSD 256GB,5250000,13,4.8,Lenovo,AMD Ryzen 5 Pro 5650u,AMD Ryzen 5 Pro 5650u Spesifikasi : ● Processor A,16,SSD NVME 512GB - 1 TB ( Varian ) ● VGA Graph,512,SSD,Yes,14,1920x1080,IPS,Yes,,Integrated,Windows 11 Professional 64bit,,Used,
